1716329230,39.47,3.44,0,2,0
1716329355,39.47,3.44,0,2,0
1716329479,39.47,3.43,0,2,0
1716329603,39.47,3.44,0,2,0
1716329728,39.47,3.44,0,2,0
1716329852,39.47,3.44,0,2,0
1716329977,39.47,3.43,0,2,0

1716330101,39.47,3.44,0,2,0
1716330225,39.47,3.43,0,2,0
1716330350,39.47,3.44,0,2,0
1716330474,39.47,3.44,0,2,0
1716330599,39.47,3.44,0,2,0
1716330723,39.47,3.44,0,2,0
1716330847,39.47,3.42,0,2,0
1716331005,38.93,3.43,0,1,0
1716331096,39.46,3.43,0,1,0
1716331217,39.46,3.43,0,1,0

1716331342,39.47,3.43,0,1,0
1716331467,39.47,3.43,0,1,0
1716331591,39.47,3.43,0,1,0
1716331715,39.47,3.43,0,1,0
1716331840,39.47,3.43,0,1,0
1716331964,39.47,3.43,0,1,0
1716332089,39.47,3.43,0,1,0
1716332213,39.47,3.42,0,1,0
1716332337,39.47,3.43,0,1,0
1716332462,39.47,3.43,0,1,0

1716332586,39.47,3.43,0,1,0
1716332711,39.47,3.43,0,1,0
1716332835,39.47,3.43,0,2,0
1716332959,39.47,3.42,0,2,0
1716333084,39.47,3.42,0,2,0
1716333208,39.47,3.42,0,2,0
1716333333,39.47,3.41,0,2,0
1716333457,39.47,3.42,0,2,0
1716333581,39.47,3.42,0,2,0
1716333706,39.47,3.42,0,2,0

1716333830,39.47,3.42,0,2,0
1716333955,39.47,3.42,0,2,0
1716334079,39.47,3.42,0,2,0
1716334203,39.47,3.42,0,2,0
1716334328,39.47,3.42,0,2,0
1716334452,39.47,3.41,0,2,0
1716334577,39.46,3.41,0,2,0
1716334701,39.46,3.41,0,2,0
1716334822,39.47,3.41,0,2,0
1716334969,38.93,3.41,0,1,0

1716335073,39.47,3.40,0,1,0
1716335197,39.47,3.40,0,1,0
1716335321,39.47,3.40,0,1,0
1716335446,39.47,3.40,0,1,0
1716335570,39.47,3.40,0,1,0
1716335695,39.47,3.40,0,1,0
1716335819,39.47,3.40,0,1,0
1716335943,39.47,3.40,0,1,0
1716336068,39.47,3.40,0,1,0
1716336192,39.47,3.39,0,1,0

1716336317,39.47,3.39,0,1,0
1716336441,39.47,3.39,0,2,0
1716336566,39.47,3.38,0,2,0
1716336690,39.47,3.38,0,2,0
1716336814,39.47,3.38,0,2,0
1716336939,39.47,3.38,0,2,0
1716337063,39.47,3.38,0,2,0
1716337188,39.47,3.37,0,2,0
1716337312,39.47,3.37,0,2,0
1716337436,39.47,3.37,0,2,0

1716337561,39.47,3.37,0,2,0
1716337685,39.47,3.36,0,2,0
1716337810,39.47,3.36,0,2,0
1716337934,39.47,3.36,0,2,0
1716338058,39.47,3.36,0,2,0
1716338217,38.93,3.35,0,1,0
1716338306,39.47,3.35,0,1,0
1716338432,39.46,3.34,0,1,0
1716338557,39.47,3.34,0,1,0
1716338681,39.47,3.34,0,1,0

1716338806,39.47,3.33,0,1,0
1716338930,39.47,3.33,0,1,0
1716339054,39.47,3.33,0,1,0
1716339179,39.47,3.32,0,1,0
1716339303,39.47,3.32,0,1,0
1716339428,39.47,3.32,0,1,0
1716339552,39.47,3.32,0,1,0
1716339676,39.47,3.31,0,1,0
1716339801,39.47,3.31,0,1,0
1716339925,39.47,3.29,0,1,0

1716340050,39.47,3.30,0,2,0
1716340174,39.47,3.29,0,2,0
1716340298,39.47,3.29,0,2,0
1716340423,39.47,3.28,0,2,0
1716340547,39.47,3.28,0,2,0
1716340672,39.47,3.28,0,2,0
1716340796,39.47,3.27,0,2,0
1716340920,39.47,3.27,0,2,0
1716341045,39.47,3.27,0,2,0
1716341169,39.47,3.26,0,2,0

1716341294,39.47,3.26,0,2,0
1716341418,39.47,3.25,0,2,0
1716341542,39.47,3.24,0,2,0
1716341667,39.47,3.25,0,2,0
1716341791,39.46,3.23,0,2,0
1716341916,39.46,3.24,0,2,0
1716342038,39.47,3.22,0,2,0
1716342163,39.46,3.23,0,1,0
1716342329,38.93,3.22,0,1,0
1716342412,39.47,3.22,0,1,0

1716342536,39.47,3.20,0,1,0
1716342661,39.47,3.21,0,1,0
1716342785,39.47,3.19,0,1,0
1716342909,39.47,3.20,0,1,0
1716343034,39.47,3.18,0,1,0
1716343158,39.47,3.18,0,1,0
1716343283,39.47,3.18,0,1,0
1716343407,39.47,3.17,0,1,0
1716343531,39.47,3.16,0,1,0
1716343656,39.47,3.16,0,2,0

1716343780,39.47,3.16,0,2,0
1716343905,39.47,3.15,0,2,0
1716344029,39.47,3.14,0,2,0
1716344153,39.47,3.12,0,2,0
1716344278,39.47,3.12,0,2,0
1716344402,39.47,3.11,0,2,0
1716344527,39.47,3.12,0,2,0
1716344651,39.47,3.11,0,2,0
1716344775,39.47,3.11,0,2,0
1716344900,39.47,3.11,0,2,0

1716345024,39.47,3.10,0,2,0
1716345149,39.47,3.10,0,2,0
1716345273,39.47,3.09,0,2,0
1716345397,39.46,3.08,0,2,0
1716345519,39.46,3.08,0,2,0
1716345642,39.47,3.07,0,2,0
1716345768,39.46,3.07,0,1,0
1716345892,39.46,3.06,0,1,0
1716346017,39.46,3.06,0,1,0
1716346141,39.46,3.05,0,1,0

1716346265,39.46,3.05,0,1,0
1716346390,39.46,3.03,0,1,0
1716346514,39.46,3.03,0,1,0
1716346639,39.47,3.02,0,1,0
1716346763,39.46,3.02,0,1,0
1716346887,39.46,3.01,0,1,0
1716347012,39.47,3.00,0,1,0
1716347136,39.46,3.00,0,1,0
1716347261,39.46,2.99,0,2,0
1716347385,39.46,2.98,0,2,0

1716347510,39.46,2.97,0,2,0
1716347637,39.46,2.96,0,2,0
1716347758,39.46,2.95,0,2,0
1716347883,39.46,2.95,0,2,0
1716348008,39.47,2.94,0,2,0
1716348132,39.46,2.92,0,2,0
1716348256,39.46,2.91,0,2,0
1716348380,39.46,2.90,0,2,0
1716348505,39.46,2.88,0,2,0
1716348629,39.46,2.87,0,2,0

1716348754,39.46,2.85,0,2,0
1716348878,39.46,2.84,0,2,0
1716349002,39.47,2.81,0,2,0
1716349125,39.46,2.78,0,2,0

